geoname,code,geofips,description,year,dollars
Alabama,AL, 01000,Furnishings and durable household equipment,2016,3889.4
Alabama,AL, 01000,Recreational goods and vehicles,2016,4120.4
Alabama,AL, 01000,Other durable goods,2016,2432.6
Alabama,AL, 01000,Nondurable goods,2016,38981.6
Alabama,AL, 01000,Food and beverages purchased for off-premises consumption,2016,12692.8
Alabama,AL, 01000,Clothing and footwear,2016,4757.3
Alabama,AL, 01000,Gasoline and other energy goods,2016,4355.0
Alabama,AL, 01000,Other nondurable goods,2016,17176.5
Alabama,AL, 01000,Services,2016,98441.8
Alabama,AL, 01000,Household consumption expenditures (for services),2016,95644.9
Alabama,AL, 01000,Housing and utilities,2016,25749.1
Alabama,AL, 01000,Health care,2016,27480.5
Alabama,AL, 01000,Transportation services,2016,3336.8
Alabama,AL, 01000,Recreation services,2016,5626.6
Alabama,AL, 01000,Food services and accommodations,2016,10518.1
Alabama,AL, 01000,Financial services and insurance,2016,12613.6
Alabama,AL, 01000,Other services,2016,10320.2
Alabama,AL, 01000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2016,2796.8
Alabama,AL, 01000,Gross output of nonprofit institutions,2016,16075.4
Alabama,AL, 01000,Less: Receipts from sales of goods and services by nonprofit institutions,2016,13278.6
Alabama,AL, 01000,Personal consumption expenditures,2017,161137.1
Alabama,AL, 01000,Goods,2017,58854.1
Alabama,AL, 01000,Durable goods,2017,18661.0
Alabama,AL, 01000,Motor vehicles and parts,2017,7676.0
Alabama,AL, 01000,Furnishings and durable household equipment,2017,4089.3
Alabama,AL, 01000,Recreational goods and vehicles,2017,4460.6
Alabama,AL, 01000,Other durable goods,2017,2435.1
Alabama,AL, 01000,Nondurable goods,2017,40193.1
Alabama,AL, 01000,Food and beverages purchased for off-premises consumption,2017,12943.0
Alabama,AL, 01000,Clothing and footwear,2017,4755.7
Alabama,AL, 01000,Gasoline and other energy goods,2017,4841.8
Alabama,AL, 01000,Other nondurable goods,2017,17652.7
Alabama,AL, 01000,Services,2017,102282.9
Alabama,AL, 01000,Household consumption expenditures (for services),2017,99332.4
Alabama,AL, 01000,Housing and utilities,2017,26538.6
Alabama,AL, 01000,Health care,2017,28402.0
Alabama,AL, 01000,Transportation services,2017,3560.6
Alabama,AL, 01000,Recreation services,2017,5792.9
Alabama,AL, 01000,Food services and accommodations,2017,11037.8
Alabama,AL, 01000,Financial services and insurance,2017,13228.3
Alabama,AL, 01000,Other services,2017,10772.1
Alabama,AL, 01000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2017,2950.6
Alabama,AL, 01000,Gross output of nonprofit institutions,2017,16795.3
Alabama,AL, 01000,Less: Receipts from sales of goods and services by nonprofit institutions,2017,13844.7
Alabama,AL, 01000,Personal consumption expenditures,2018,167799.1
Alabama,AL, 01000,Goods,2018,61322.0
Alabama,AL, 01000,Durable goods,2018,19541.7
Alabama,AL, 01000,Motor vehicles and parts,2018,7998.6
Alabama,AL, 01000,Furnishings and durable household equipment,2018,4313.8
Alabama,AL, 01000,Recreational goods and vehicles,2018,4730.7
Alabama,AL, 01000,Other durable goods,2018,2498.7
Alabama,AL, 01000,Nondurable goods,2018,41780.3
Alabama,AL, 01000,Food and beverages purchased for off-premises consumption,2018,13408.2
Alabama,AL, 01000,Clothing and footwear,2018,4927.4
Alabama,AL, 01000,Gasoline and other energy goods,2018,5370.2
Alabama,AL, 01000,Other nondurable goods,2018,18074.4
Alabama,AL, 01000,Services,2018,106477.1
Alabama,AL, 01000,Household consumption expenditures (for services),2018,103466.1
Alabama,AL, 01000,Housing and utilities,2018,27639.1
Alabama,AL, 01000,Health care,2018,29352.8
Alabama,AL, 01000,Transportation services,2018,3699.4
Alabama,AL, 01000,Recreation services,2018,6011.4
Alabama,AL, 01000,Food services and accommodations,2018,11522.5
Alabama,AL, 01000,Financial services and insurance,2018,13912.6
Alabama,AL, 01000,Other services,2018,11328.4
Alabama,AL, 01000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2018,3011.1
Alabama,AL, 01000,Gross output of nonprofit institutions,2018,17513.8
Alabama,AL, 01000,Less: Receipts from sales of goods and services by nonprofit institutions,2018,14502.7
Alabama,AL, 01000,Personal consumption expenditures,2019,174016.0
Alabama,AL, 01000,Goods,2019,63334.5
Alabama,AL, 01000,Durable goods,2019,20193.3
Alabama,AL, 01000,Motor vehicles and parts,2019,8000.8
Alabama,AL, 01000,Furnishings and durable household equipment,2019,4479.4
Alabama,AL, 01000,Recreational goods and vehicles,2019,5158.1
Alabama,AL, 01000,Other durable goods,2019,2555.0
Alabama,AL, 01000,Nondurable goods,2019,43141.2
Alabama,AL, 01000,Food and beverages purchased for off-premises consumption,2019,13804.8
Alabama,AL, 01000,Clothing and footwear,2019,5041.9
Alabama,AL, 01000,Gasoline and other energy goods,2019,5171.3
Alabama,AL, 01000,Other nondurable goods,2019,19123.2
Alabama,AL, 01000,Services,2019,110681.5
Alabama,AL, 01000,Household consumption expenditures (for services),2019,107845.4
Alabama,AL, 01000,Housing and utilities,2019,28577.7
Alabama,AL, 01000,Health care,2019,30871.8
Alabama,AL, 01000,Transportation services,2019,3829.6
Alabama,AL, 01000,Recreation services,2019,6199.4
Alabama,AL, 01000,Food services and accommodations,2019,11970.0
Alabama,AL, 01000,Financial services and insurance,2019,14524.6
Alabama,AL, 01000,Other services,2019,11872.4
Alabama,AL, 01000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2019,2836.1
Alabama,AL, 01000,Gross output of nonprofit institutions,2019,18287.2
Alabama,AL, 01000,Less: Receipts from sales of goods and services by nonprofit institutions,2019,15451.1
Alaska,AK, 02000,Personal consumption expenditures,1997,13799.3
Alaska,AK, 02000,Goods,1997,5120.5
Alaska,AK, 02000,Durable goods,1997,1685.2
Alaska,AK, 02000,Motor vehicles and parts,1997,573.7
Alaska,AK, 02000,Furnishings and durable household equipment,1997,361.5
Alaska,AK, 02000,Recreational goods and vehicles,1997,524.0
Alaska,AK, 02000,Other durable goods,1997,226.0
Alaska,AK, 02000,Nondurable goods,1997,3435.3
Alaska,AK, 02000,Food and beverages purchased for off-premises consumption,1997,1463.2
Alaska,AK, 02000,Clothing and footwear,1997,513.5
Alaska,AK, 02000,Gasoline and other energy goods,1997,466.5
Alaska,AK, 02000,Other nondurable goods,1997,992.1
Alaska,AK, 02000,Services,1997,8678.8
Alaska,AK, 02000,Household consumption expenditures (for services),1997,8247.8
Alaska,AK, 02000,Housing and utilities,1997,2348.8
Alaska,AK, 02000,Health care,1997,1719.0
Alaska,AK, 02000,Transportation services,1997,452.7
Alaska,AK, 02000,Recreation services,1997,390.0
Alaska,AK, 02000,Food services and accommodations,1997,1089.1
Alaska,AK, 02000,Financial services and insurance,1997,1022.8
Alaska,AK, 02000,Other services,1997,1225.4
Alaska,AK, 02000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1997,431.0
Alaska,AK, 02000,Gross output of nonprofit institutions,1997,1396.0
Alaska,AK, 02000,Less: Receipts from sales of goods and services by nonprofit institutions,1997,965.0
Alaska,AK, 02000,Personal consumption expenditures,1998,14475.2
Alaska,AK, 02000,Goods,1998,5274.2
Alaska,AK, 02000,Durable goods,1998,1787.2
Alaska,AK, 02000,Motor vehicles and parts,1998,627.6
Alaska,AK, 02000,Furnishings and durable household equipment,1998,376.4
Alaska,AK, 02000,Recreational goods and vehicles,1998,548.2
Alaska,AK, 02000,Other durable goods,1998,234.9
Alaska,AK, 02000,Nondurable goods,1998,3487.1
Alaska,AK, 02000,Food and beverages purchased for off-premises consumption,1998,1525.7
Alaska,AK, 02000,Clothing and footwear,1998,517.2
Alaska,AK, 02000,Gasoline and other energy goods,1998,403.7
Alaska,AK, 02000,Other nondurable goods,1998,1040.4
Alaska,AK, 02000,Services,1998,9201.0
Alaska,AK, 02000,Household consumption expenditures (for services),1998,8683.0
Alaska,AK, 02000,Housing and utilities,1998,2489.0
Alaska,AK, 02000,Health care,1998,1821.4
Alaska,AK, 02000,Transportation services,1998,483.4
Alaska,AK, 02000,Recreation services,1998,395.4
Alaska,AK, 02000,Food services and accommodations,1998,1114.6
Alaska,AK, 02000,Financial services and insurance,1998,1062.1
Alaska,AK, 02000,Other services,1998,1317.0
Alaska,AK, 02000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1998,518.0
Alaska,AK, 02000,Gross output of nonprofit institutions,1998,1551.0
Alaska,AK, 02000,Less: Receipts from sales of goods and services by nonprofit institutions,1998,1033.0
Alaska,AK, 02000,Personal consumption expenditures,1999,15414.0
Alaska,AK, 02000,Goods,1999,5618.6
Alaska,AK, 02000,Durable goods,1999,1905.9
Alaska,AK, 02000,Motor vehicles and parts,1999,709.6
Alaska,AK, 02000,Furnishings and durable household equipment,1999,390.9
Alaska,AK, 02000,Recreational goods and vehicles,1999,549.6
Alaska,AK, 02000,Other durable goods,1999,255.8
Alaska,AK, 02000,Nondurable goods,1999,3712.7
Alaska,AK, 02000,Food and beverages purchased for off-premises consumption,1999,1593.2
Alaska,AK, 02000,Clothing and footwear,1999,527.9
Alaska,AK, 02000,Gasoline and other energy goods,1999,446.8
Alaska,AK, 02000,Other nondurable goods,1999,1144.8
Alaska,AK, 02000,Services,1999,9795.4
Alaska,AK, 02000,Household consumption expenditures (for services),1999,9241.4
Alaska,AK, 02000,Housing and utilities,1999,2641.9
Alaska,AK, 02000,Health care,1999,1993.3
Alaska,AK, 02000,Transportation services,1999,520.7
Alaska,AK, 02000,Recreation services,1999,426.5
Alaska,AK, 02000,Food services and accommodations,1999,1175.2
Alaska,AK, 02000,Financial services and insurance,1999,1120.3
Alaska,AK, 02000,Other services,1999,1363.6
Alaska,AK, 02000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1999,554.0
Alaska,AK, 02000,Gross output of nonprofit institutions,1999,1616.0
Alaska,AK, 02000,Less: Receipts from sales of goods and services by nonprofit institutions,1999,1062.0
Alaska,AK, 02000,Personal consumption expenditures,2000,16578.0
Alaska,AK, 02000,Goods,2000,5828.6
Alaska,AK, 02000,Durable goods,2000,1935.7
Alaska,AK, 02000,Motor vehicles and parts,2000,742.7
Alaska,AK, 02000,Furnishings and durable household equipment,2000,399.9
Alaska,AK, 02000,Recreational goods and vehicles,2000,533.7
Alaska,AK, 02000,Other durable goods,2000,259.4
Alaska,AK, 02000,Nondurable goods,2000,3892.9
Alaska,AK, 02000,Food and beverages purchased for off-premises consumption,2000,1625.9
Alaska,AK, 02000,Clothing and footwear,2000,537.2
Alaska,AK, 02000,Gasoline and other energy goods,2000,565.1
Alaska,AK, 02000,Other nondurable goods,2000,1164.8
Alaska,AK, 02000,Services,2000,10749.4
Alaska,AK, 02000,Household consumption expenditures (for services),2000,10098.4
Alaska,AK, 02000,Housing and utilities,2000,2790.3
Alaska,AK, 02000,Health care,2000,2335.9
Alaska,AK, 02000,Transportation services,2000,586.1
Alaska,AK, 02000,Recreation services,2000,468.1
Alaska,AK, 02000,Food services and accommodations,2000,1261.9
Alaska,AK, 02000,Financial services and insurance,2000,1205.6
Alaska,AK, 02000,Other services,2000,1450.5
Alaska,AK, 02000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2000,651.0
Alaska,AK, 02000,Gross output of nonprofit institutions,2000,1785.0
Alaska,AK, 02000,Less: Receipts from sales of goods and services by nonprofit institutions,2000,1134.0
Alaska,AK, 02000,Personal consumption expenditures,2001,17624.6
Alaska,AK, 02000,Goods,2001,6029.9
Alaska,AK, 02000,Durable goods,2001,2042.1
Alaska,AK, 02000,Motor vehicles and parts,2001,793.1
Alaska,AK, 02000,Furnishings and durable household equipment,2001,428.5
Alaska,AK, 02000,Recreational goods and vehicles,2001,565.5
Alaska,AK, 02000,Other durable goods,2001,255.0
Alaska,AK, 02000,Nondurable goods,2001,3987.8
Alaska,AK, 02000,Food and beverages purchased for off-premises consumption,2001,1704.7
Alaska,AK, 02000,Clothing and footwear,2001,540.3
Alaska,AK, 02000,Gasoline and other energy goods,2001,512.4
Alaska,AK, 02000,Other nondurable goods,2001,1230.4
Alaska,AK, 02000,Services,2001,11594.7
Alaska,AK, 02000,Household consumption expenditures (for services),2001,10885.7
Alaska,AK, 02000,Housing and utilities,2001,2994.8
Alaska,AK, 02000,Health care,2001,2709.3
Alaska,AK, 02000,Transportation services,2001,617.7
Alaska,AK, 02000,Recreation services,2001,482.4
Alaska,AK, 02000,Food services and accommodations,2001,1296.7
Alaska,AK, 02000,Financial services and insurance,2001,1188.3
Alaska,AK, 02000,Other services,2001,1596.6
Alaska,AK, 02000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2001,709.0
Alaska,AK, 02000,Gross output of nonprofit institutions,2001,1890.0
Alaska,AK, 02000,Less: Receipts from sales of goods and services by nonprofit institutions,2001,1181.0
Alaska,AK, 02000,Personal consumption expenditures,2002,18929.7
Alaska,AK, 02000,Goods,2002,6453.7
Alaska,AK, 02000,Durable goods,2002,2290.9
Alaska,AK, 02000,Motor vehicles and parts,2002,899.8
Alaska,AK, 02000,Furnishings and durable household equipment,2002,493.6
Alaska,AK, 02000,Recreational goods and vehicles,2002,631.3
Alaska,AK, 02000,Other durable goods,2002,266.1
Alaska,AK, 02000,Nondurable goods,2002,4162.8
Alaska,AK, 02000,Food and beverages purchased for off-premises consumption,2002,1794.0
Alaska,AK, 02000,Clothing and footwear,2002,549.0
Alaska,AK, 02000,Gasoline and other energy goods,2002,487.4
Alaska,AK, 02000,Other nondurable goods,2002,1332.4
Alaska,AK, 02000,Services,2002,12476.0
Alaska,AK, 02000,Household consumption expenditures (for services),2002,11665.0
Alaska,AK, 02000,Housing and utilities,2002,3131.7
Alaska,AK, 02000,Health care,2002,3079.1
Alaska,AK, 02000,Transportation services,2002,599.2
Alaska,AK, 02000,Recreation services,2002,503.2
Alaska,AK, 02000,Food services and accommodations,2002,1393.7
Alaska,AK, 02000,Financial services and insurance,2002,1222.4
Alaska,AK, 02000,Other services,2002,1735.6
Alaska,AK, 02000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2002,811.0
Alaska,AK, 02000,Gross output of nonprofit institutions,2002,2089.0
Alaska,AK, 02000,Less: Receipts from sales of goods and services by nonprofit institutions,2002,1278.0
Alaska,AK, 02000,Personal consumption expenditures,2003,20110.1
Alaska,AK, 02000,Goods,2003,6834.6
Alaska,AK, 02000,Durable goods,2003,2409.6
Alaska,AK, 02000,Motor vehicles and parts,2003,919.6
Alaska,AK, 02000,Furnishings and durable household equipment,2003,520.8
Alaska,AK, 02000,Recreational goods and vehicles,2003,684.8
Alaska,AK, 02000,Other durable goods,2003,284.4
Alaska,AK, 02000,Nondurable goods,2003,4425.0
Alaska,AK, 02000,Food and beverages purchased for off-premises consumption,2003,1911.7
Alaska,AK, 02000,Clothing and footwear,2003,567.9
Alaska,AK, 02000,Gasoline and other energy goods,2003,532.5
Alaska,AK, 02000,Other nondurable goods,2003,1412.8
Alaska,AK, 02000,Services,2003,13275.6
Alaska,AK, 02000,Household consumption expenditures (for services),2003,12457.6
Alaska,AK, 02000,Housing and utilities,2003,3269.6
Alaska,AK, 02000,Health care,2003,3373.6
Alaska,AK, 02000,Transportation services,2003,617.1
Alaska,AK, 02000,Recreation services,2003,562.7
Alaska,AK, 02000,Food services and accommodations,2003,1515.9
Alaska,AK, 02000,Financial services and insurance,2003,1263.7
Alaska,AK, 02000,Other services,2003,1855.0
Alaska,AK, 02000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2003,818.0
Alaska,AK, 02000,Gross output of nonprofit institutions,2003,2113.0
Alaska,AK, 02000,Less: Receipts from sales of goods and services by nonprofit institutions,2003,1295.0
Alaska,AK, 02000,Personal consumption expenditures,2004,21414.2
Alaska,AK, 02000,Goods,2004,7348.9
Alaska,AK, 02000,Durable goods,2004,2625.3
Alaska,AK, 02000,Motor vehicles and parts,2004,938.8
Alaska,AK, 02000,Furnishings and durable household equipment,2004,561.1
Alaska,AK, 02000,Recreational goods and vehicles,2004,814.8
